(Kind,code,score,name,professor,week,start_time,end_time)
교선 > 제3영역:과학과기술,005112-02,3,응용미적분학,김원배,수,10:00:00,11:30:00
교선 > 제3영역:과학과기술,005112-02,3,응용미적분학,김원배,금,11:30:00,13:00:00
교선 > 제3영역:과학과기술,005112-03,3,응용미적분학,김원배,수,13:00:00,14:30:00
교선 > 제3영역:과학과기술,005112-03,3,응용미적분학,김원배,목,13:00:00,14:30:00
교선 > 제3영역:과학과기술,005112-04,3,응용미적분학,김원배,목,10:00:00,11:30:00
교선 > 제3영역:과학과기술,005112-04,3,응용미적분학,김원배,금,10:00:00,11:30:00
교선 > 제3영역:과학과기술,005112-05,3,응용미적분학,김원배,화,13:30:00,16:30:00
교선 > 제3영역:과학과기술,005112-06,3,응용미적분학,서영주,월,09:30:00,12:30:00
교선 > 제3영역:과학과기술,005112-07,3,응용미적분학,서영주,월,13:30:00,16:30:00
교선 > 제3영역:과학과기술,009210-01,2,과학기술과지식재산권,이재경,월,09:30:00,11:30:00
교선 > 제3영역:과학과기술,009210-02,2,과학기술과지식재산권,이재경,화,11:30:00,13:30:00
교선 > 제3영역:과학과기술,009212-01,2,과학기술과직업윤리,이재경,수,09:30:00,11:30:00
교선 > 제3영역:과학과기술,009221-01,2,보건통계학,임선영,수,12:30:00,14:30:00
교선 > 제3영역:과학과기술,009221-02,2,보건통계학,임선영,수,14:30:00,16:30:00
교선 > 제3영역:과학과기술,922510-01,1,알기쉬운저작권,김현동,화,09:30:00,11:30:00
교선 > 제3영역:과학과기술,922511-01,2,음식과식품재료,최진희,화,11:30:00,13:30:00
교선 > 제3영역:과학과기술,922512-01,2,인간과질병,김호,수,11:30:00,13:30:00
교선 > 제3영역:과학과기술,922512-02,2,인간과질병,김호,수,16:30:00,18:25:00
교선 > 제3영역:과학과기술,924011-01,3,공업수학II,김남준,월,10:00:00,11:30:00
교선 > 제3영역:과학과기술,924011-01,3,공업수학II,김남준,금,13:00:00,14:30:00
교선 > 제3영역:과학과기술,924011-02,3,공업수학II,김남준,월,11:30:00,13:00:00
교선 > 제3영역:과학과기술,924011-02,3,공업수학II,김남준,금,11:30:00,13:00:00
교선 > 제3영역:과학과기술,924011-03,3,공업수학II,이정재,월,10:00:00,11:30:00
교선 > 제3영역:과학과기술,924011-03,3,공업수학II,이정재,수,11:30:00,13:00:00
교선 > 제3영역:과학과기술,924011-04,3,공업수학II,이정재,화,10:00:00,11:30:00
교선 > 제3영역:과학과기술,924011-04,3,공업수학II,이정재,목,11:30:00,13:00:00
교선 > 제3영역:과학과기술,927116-01,2,수학의세계,이정례,목,14:30:00,16:30:00
교선 > 제3영역:과학과기술,927118-01,2,생활속의화학,박성호,월,14:30:00,16:30:00
교선 > 제3영역:과학과기술,927119-01,2,생태계와환경,박희준,월,09:30:00,11:30:00
교선 > 제3영역:과학과기술,927119-02,2,생태계와환경,박희준,월,14:30:00,16:30:00
교선 > 제3영역:과학과기술,927121-01,2,현대인의삶과건축,전병권,화,14:30:00,16:30:00
교선 > 제3영역:과학과기술,927123-01,2,유전자와생명의비밀,김혜정,목,09:30:00,11:30:00
교선 > 제3영역:과학과기술,927211-01,2,생명윤리학,김수미,월,14:30:00,16:30:00
교선 > 제3영역:과학과기술,927410-01,2,인간과건축,석진영,수,09:30:00,11:30:00
교선 > 제3영역:과학과기술,927411-01,2,논리로배우는인공지능,곽태근,수,14:30:00,16:30:00
교선 > 제4영역:예술과문화,004317-01,2,영화의이해,최수지,화,09:30:00,11:30:00
교선 > 제4영역:예술과문화,004317-02,2,영화의이해,최수지,화,11:30:00,13:30:00
교선 > 제4영역:예술과문화,004317-03,2,영화의이해,최수지,화,14:30:00,16:30:00
교선 > 제4영역:예술과문화,004319-01,2,연극의이해,안정민,금,12:30:00,14:30:00
교선 > 제4영역:예술과문화,004936-01,2,미술의이해,오세권,화,11:30:00,13:30:00
교선 > 제4영역:예술과문화,922514-01,2,음악치료,이진이,화,14:30:00,16:30:00
교선 > 제4영역:예술과문화,922514-02,2,음악치료,이진이,수,11:30:00,13:30:00
교선 > 제4영역:예술과문화,922514-03,2,음악치료,이진이,금,09:30:00,11:30:00
교선 > 제4영역:예술과문화,922515-01,2,배드민턴,고은별,수,14:30:00,16:30:00
교선 > 제4영역:예술과문화,922515-02,2,배드민턴,고은별,수,16:30:00,18:25:00
교선 > 제4영역:예술과문화,922516-01,2,일본문화의이해,박선옥,목,09:30:00,11:30:00
교선 > 제4영역:예술과문화,922517-01,2,유럽문화와예술,한경희,목,11:30:00,13:30:00
교선 > 제4영역:예술과문화,922517-02,2,유럽문화와예술,한경희,목,16:30:00,18:25:00
교선 > 제4영역:예술과문화,922518-01,2,미술표현의이해,오세권,월,09:30:00,11:30:00
교선 > 제4영역:예술과문화,922519-01,2,미술사개론,이혜원,화,14:30:00,16:30:00
교선 > 제4영역:예술과문화,925001-01,2,제품과공간디자인,김미숙,월,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927030-01,2,동양고대문화의이해,김형기,수,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927093-01,2,동양문화사의이해,김덕삼,월,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927093-02,2,동양문화사의이해,김덕삼,월,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927093-03,2,동양문화사의이해,김용천,수,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927126-01,2,영화감상과비평,성지영,화,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927126-02,2,영화감상과비평,성지영,화,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927127-01,2,조각의이해,이혜원,금,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927130-01,2,공연예술로의초대,안정민,수,12:30:00,14:30:00
교선 > 제4영역:예술과문화,927133-01,2,종교와예술,조용기,화,12:30:00,14:30:00
교선 > 제4영역:예술과문화,927133-02,2,종교와예술,조용기,목,12:30:00,14:30:00
교선 > 제4영역:예술과문화,927176-01,3,문화예술교육개론,김기란,금,13:30:00,16:30:00
교선 > 제4영역:예술과문화,927177-01,3,문화예술교육현장의이해와실습,미술강사1,목,13:30:00,16:30:00
교선 > 제4영역:예술과문화,927203-01,2,춤으로푸는동양사상의이해,신명숙,화,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927203-02,2,춤으로푸는동양사상의이해,신명숙,목,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927204-01,2,영화속의춤과사랑,신명숙,수,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927244-01,2,대중문화와한국역사,박윤선,월,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927248-01,2,대중음악과문화,김성희,월,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927248-02,2,대중음악과문화,김성희,화,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927249-01,2,영화속클래식,김성희,월,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927249-02,2,영화속클래식,김성희,수,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927251-01,2,음악과미술의만남,김성희,수,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927280-01,2,패션과스타일,이진이,화,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927280-02,2,패션과스타일,이진이,수,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927280-03,2,패션과스타일,이진이,목,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927282-01,2,세계의문화코드이해,김성희,목,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927317-01,2,문화와사회현상,김승남,목,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927320-01,2,커피의세계문화사,역사강사1,목,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927347-01,2,스토리텔링과상상의글쓰기,박동근,수,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927371-01,2,세계의도시와건축문화,전병권,목,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927387-01,2,역사속우리문화배우기,김지원,화,12:30:00,14:30:00
교선 > 제4영역:예술과문화,927387-02,2,역사속우리문화배우기,김지원,화,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927412-01,2,음악이있는삶,손영경,수,14:30:00,16:30:00
교선 > 제4영역:예술과문화,927418-01,2,몸짓과문화,전미애,수,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927418-02,2,몸짓과문화,전미애,목,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927422-01,2,건강과생활,고은별,수,11:30:00,13:30:00
교선 > 제4영역:예술과문화,927449-01,2,예술로읽는문화,손영경,목,09:30:00,11:30:00
교선 > 제4영역:예술과문화,927450-01,2,K-POP과팬덤엔터산업,권상희,월,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,004802-01,1,사회봉사II,김기홍,수,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,008115-01,2,무기체계론,한명길,목,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,008115-02,2,무기체계론,한명길,목,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,009205-01,2,성공하는대학생들의7가지습관,김영기,목,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,009205-02,2,성공하는대학생들의7가지습관,김영기,목,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,009211-01,2,창의적문제해결방법론,이재경,화,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,922001-01,2,인권과NGO,정병화,수,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,922521-01,2,K-POP음악의이해,권상희,월,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,922522-01,2,사회관계와자기개발,김승남,화,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,922523-01,2,창의적자기주도학습법,정영웅,화,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,922523-02,2,창의적자기주도학습법,정영웅,화,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,922524-01,2,인간의욕망이해,조용기,월,12:30:00,14:30:00
교선 > 제5영역:융합과혁신,922524-02,2,인간의욕망이해,조용기,수,12:30:00,14:30:00
교선 > 제5영역:융합과혁신,922525-01,2,한류인문학,조용기,화,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,922525-02,2,한류인문학,조용기,목,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,922526-01,2,비전과인생설계,조미영,수,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,922526-02,2,비전과인생설계,조미영,수,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,922528-01,2,청춘의독서,이철수,월,12:30:00,14:30:00
교선 > 제5영역:융합과혁신,922530-01,2,첨단기술과미래산업,문수지,목,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,922531-01,2,알면좋은한국사,박윤선,화,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927026-01,2,퍼스널브랜딩,문윤경,화,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927026-02,2,퍼스널브랜딩,문윤경,화,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927026-03,2,퍼스널브랜딩,취업강사,화,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927026-04,2,퍼스널브랜딩,취업강사,금,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927026-05,2,퍼스널브랜딩,취업강사,금,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927026-06,2,퍼스널브랜딩,최세용,수,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927026-07,2,퍼스널브랜딩,최세용,수,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927040-01,2,상상력과이미지,한경희,화,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927040-02,2,상상력과이미지,한경희,화,16:30:00,18:25:00
교선 > 제5영역:융합과혁신,927041-01,2,리더십(지휘통솔),김갑수,화,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927041-02,2,리더십(지휘통솔),김갑수,수,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927326-01,2,스포츠마케팅인사이트,임기태,목,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927326-02,2,스포츠마케팅인사이트,임기태,목,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927346-01,2,앙트레프레너십과혁신,임성욱,화,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927350-01,2,인간과장소,김덕삼,수,12:30:00,14:30:00
교선 > 제5영역:융합과혁신,927350-02,2,인간과장소,김덕삼,수,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927360-01,2,4차산업의이해와경력관리,이대성,월,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927360-02,2,4차산업의이해와경력관리,이대성,월,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927360-03,2,4차산업의이해와경력관리,이대성,월,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927362-01,2,취업정보와사회진출,최세용,수,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927363-01,2,창의적기획과문제해결,조지훈,목,11:30:00,13:30:00
교선 > 제5영역:융합과혁신,927363-02,2,창의적기획과문제해결,조지훈,목,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927408-01,2,미디어의이론과실제,동세호,월,12:30:00,14:30:00
교선 > 제5영역:융합과혁신,927408-02,2,미디어의이론과실제,동세호,월,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927419-01,2,소통심리학,신선해,월,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927419-02,2,소통심리학,신선해,화,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927429-01,2,청년의삶과주민자치,김종래,월,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927440-01,2,스포츠산업리포트,고은별,수,09:30:00,11:30:00
교선 > 제5영역:융합과혁신,927427-01,2,직업기초능력의실제,문윤경,수,14:30:00,16:30:00
교선 > 제5영역:융합과혁신,927428-01,2,직무역량과비즈니스문제해결,조지훈,수,11:30:00,13:30:00
교선 > 제6영역:디지털리터러시,922532-01,2,인공지능과인터넷윤리,박효진,수,11:30:00,13:30:00
교선 > 제6영역:디지털리터러시,922533-01,2,문헌정보와리터러시,나병준,수,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,922534-01,2,데이터경영,임성욱,화,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,922535-01,2,생성형AI기초와활용,문수지,화,09:30:00,11:30:00
교선 > 제6영역:디지털리터러시,922535-02,2,생성형AI기초와활용,문수지,수,11:30:00,13:30:00
교선 > 제6영역:디지털리터러시,927024-01,2,디지털콘텐츠제작입문,김선경,목,09:30:00,11:30:00
교선 > 제6영역:디지털리터러시,927024-02,2,디지털콘텐츠제작입문,김선경,금,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927255-01,2,알기쉬운빅데이터와시각화,김지연,금,09:30:00,11:30:00
교선 > 제6영역:디지털리터러시,927269-01,2,빅데이터분석의이해,김상오,화,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927324-01,2,4차산업혁명과미래미디어,김태양,수,12:30:00,14:30:00
교선 > 제6영역:디지털리터러시,927348-01,2,4차산업혁명과미래사회,이정재,월,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927348-02,2,4차산업혁명과미래사회,이정재,화,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927382-01,2,비전공자를위한모바일앱만들기,김선경,월,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927382-02,2,비전공자를위한모바일앱만들기,김선경,화,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927384-01,2,비전공자를위한인공지능의이해,김선경,수,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927446-01,2,데이터관리와분석,김지연,목,14:30:00,16:30:00
교선 > 제6영역:디지털리터러시,927383-01,2,데이터로배우는생활속코딩,김지연,수,14:30:00,16:30:00
교직,004952-01,2,특수교육학개론,함현진,수,14:30:00,16:30:00
교직,911019-01,2,교육사회,권양이,목,12:30:00,14:30:00
교직,911021-01,2,교육심리,권양이,목,14:30:00,16:30:00
교직,911025-01,2,학교폭력예방및학생의이해,김기홍,수,12:30:00,14:30:00
교직,911007-01,2,교육방법및교육공학,김기홍,목,11:30:00,13:30:00
교직,911017-01,2,교직실무,이정,화,17:30:00,19:15:00
교직,911020-01,2,교육과정,김기홍,월,14:30:00,16:30:00
교직,911026-01,2,교수학습이론및수업설계,김기홍,월,11:30:00,13:30:00
